Institute Name,Branch Name,Category,Gender,Closing Rank,Tuition Fee,Affiliated To
CMR INSTITUTE OF TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),OC,BOYS,31152,110000,JNTUH
CMR INSTITUTE OF TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING,OC,BOYS,23489,110000,JNTUH
CMR INSTITUTE OF TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),OC,BOYS,30168,110000,JNTUH
CMR INSTITUTE OF TECHNOLOGY (AUTONOMOUS),ELECTRONICS AND COMMUNICATION ENGINEERING,OC,BOYS,46963,110000,JNTUH
CMR ENGG COLLEGE (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),OC,BOYS,41464,75000,JNTUH
CMR ENGG COLLEGE (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING,OC,BOYS,32795,75000,JNTUH
CMR ENGG COLLEGE (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),OC,BOYS,38163,75000,JNTUH
CMR ENGG COLLEGE (AUTONOMOUS),ELECTRONICS AND COMMUNICATION  ENGINEERING,OC,BOYS,49732,75000,JNTUH
CMR ENGG COLLEGE (AUTONOMOUS),INFORMATION  TECHNOLOGY,OC,BOYS,46530,75000,JNTUH
CVR COLLEGE OF ENGINEERING,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,OC,BOYS,10751,150000,JNTUH
CVR COLLEGE OF ENGINEERING,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,OC,BOYS,10668,150000,JNTUH
CVR COLLEGE OF ENGINEERING,CIVIL ENGINEERING,OC,BOYS,42232,150000,JNTUH
CVR COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND BUSINESS SYSTEM,OC,BOYS,12426,150000,JNTUH
CVR COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),OC,BOYS,9091,150000,JNTUH
CVR COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),OC,BOYS,7866,150000,JNTUH
CVR COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND ENGINEERING,OC,BOYS,5484,150000,JNTUH
CVR COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),OC,BOYS,6889,150000,JNTUH
CVR COLLEGE OF ENGINEERING,ELECTRONICS AND COMMUNICATION  ENGINEERING,OC,BOYS,12500,150000,JNTUH
CVR COLLEGE OF ENGINEERING,ELECTRICAL AND ELECTRONICS ENGINEERING,OC,BOYS,20849,150000,JNTUH
CVR COLLEGE OF ENGINEERING,ELECTRONICS AND INSTRUMENTATION  ENGINEERING,OC,BOYS,33929,150000,JNTUH
Institute Name,Branch Name,OC,BOYS,OC BOYS,Tuition Fee,"TS
Affiliated To"
CVR COLLEGE OF ENGINEERING,MECHANICAL ENGINEERING,OC,BOYS,47870,150000,JNTUH
ANURAG UNIVERSITY (FORMERLY ANURAG GRP OF INSTNS- CVSR COLL OF ENGG),ARTIFICIAL INTELLIGENCE,OC,BOYS,12239,135000,AG UNIV
ANURAG UNIVERSITY (FORMERLY ANURAG GRP OF INSTNS- CVSR COLL OF ENGG),CIVIL ENGINEERING,OC,BOYS,97660,135000,AG UNIV
ANURAG UNIVERSITY (FORMERLY ANURAG GRP OF INSTNS- CVSR COLL OF ENGG),COMPUTER SCIENCE AND ENGINEERING,OC,BOYS,10477,135000,AG UNIV
ANURAG UNIVERSITY (FORMERLY ANURAG GRP OF INSTNS- CVSR COLL OF ENGG),ELECTRONICS AND COMMUNICATION  ENGINEERING,OC,BOYS,25607,135000,AG UNIV
ANURAG UNIVERSITY (FORMERLY ANURAG GRP OF INSTNS- CVSR COLL OF ENGG),ELECTRICAL AND ELECTRONICS ENGINEERING,OC,BOYS,49708,135000,AG UNIV
ANURAG UNIVERSITY (FORMERLY ANURAG GRP OF INSTNS- CVSR COLL OF ENGG),INFORMATION  TECHNOLOGY,OC,BOYS,15263,135000,AG UNIV
ANURAG UNIVERSITY (FORMERLY ANURAG GRP OF INSTNS- CVSR COLL OF ENGG),MECHANICAL ENGINEERING,OC,BOYS,133631,135000,AG UNIV
DARIPALLY ANANTHA RAMULU COLLOF ENGGAND TECH,COMPUTER SCIENCE AND ENGINEERING,OC,BOYS,156840,50000,JNTUH
D R K COLLEGE OF ENGINEERING AND TECHNOLOGY,CIVIL ENGINEERING,OC,BOYS,156840,60000,JNTUH
D R K COLLEGE OF ENGINEERING AND TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),OC,BOYS,75836,60000,JNTUH
D R K COLLEGE OF ENGINEERING AND TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),OC,BOYS,75563,60000,JNTUH
D R K COLLEGE OF ENGINEERING AND TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING,OC,BOYS,68404,60000,JNTUH
D R K COLLEGE OF ENGINEERING AND TECHNOLOGY,ELECTRONICS AND COMMUNICATION  ENGINEERING,OC,BOYS,62895,60000,JNTUH
D R K INSTITUTE OF SCI AND TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),OC,BOYS,74205,60000,JNTUH
D R K INSTITUTE OF SCI AND TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING,OC,BOYS,83935,60000,JNTUH
D R K INSTITUTE OF SCI AND TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),OC,BOYS,115407,60000,JNTUH
D R K INSTITUTE OF SCI AND TECHNOLOGY,ELECTRONICS AND COMMUNICATION  ENGINEERING,OC,BOYS,156840,60000,JNTUH
D R K INSTITUTE OF SCI AND TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGINEERING,OC,BOYS,135285,60000,JNTUH
D R K INSTITUTE OF SCI AND TECHNOLOGY,MECHANICAL ENGINEERING,OC,BOYS,156840,60000,JNTUH
ELLENKI COLLGE OF ENGG AND TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),OC,BOYS,156840,60000,JNTUH
ELLENKI COLLGE OF ENGG AND TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),OC,BOYS,118749,60000,JNTUH
ELLENKI COLLGE OF ENGG AND TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING,OC,BOYS,68098,60000,JNTUH
ELLENKI COLLGE OF ENGG AND TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),OC,BOYS,91772,60000,JNTUH
ELLENKI COLLGE OF ENGG AND TECHNOLOGY,ELECTRONICS AND COMMUNICATION  ENGINEERING,OC,BOYS,130832,60000,JNTUH
ELLENKI COLLGE OF ENGG AND TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGINEERING,OC,BOYS,156840,60000,JNTUH
Institute Name,Branch Name,OC,BOYS,OC BOYS,Tuition Fee,"TS
Affiliated To"
ELLENKI COLLGE OF ENGG AND TECHNOLOGY,MECHANICAL ENGINEERING,OC,BOYS,156840,60000,JNTUH
GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,OC,BOYS,85500,100000,JNTUH
GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,BIO-TECHNOLOGY,OC,BOYS,109669,100000,JNTUH
GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,COMPUTER SCIENCE AND ENGINEERING,OC,BOYS,77637,100000,JNTUH
GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,COMPUTER SCIENCE & DESIGN,OC,BOYS,99940,100000,JNTUH
GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),OC,BOYS,156840,100000,JNTUH
GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,ELECTRONICS AND COMMUNICATION ENGINEERING,OC,BOYS,156840,100000,JNTUH
GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),CIVIL ENGINEERING,OC,BOYS,84462,120000,JNTUH
GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),OC,BOYS,29049,120000,JNTUH
GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),OC,BOYS,26298,120000,JNTUH
GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING,OC,BOYS,17209,120000,JNTUH
GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),OC,BOYS,24318,120000,JNTUH
GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),ELECTRONICS AND COMMUNICATION  ENGINEERING,OC,BOYS,40856,120000,JNTUH
GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),ELECTRICAL AND ELECTRONICS ENGINEERING,OC,BOYS,57203,120000,JNTUH
GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MECHANICAL ENGINEERING,OC,BOYS,156840,120000,JNTUH
GLOBAL INST OF ENGINEERING AND TECHNOLOGY,CIVIL ENGINEERING,OC,BOYS,156840,70000,JNTUH
GLOBAL INST OF ENGINEERING AND TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),OC,BOYS,156840,70000,JNTUH
GLOBAL INST OF ENGINEERING AND TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING,OC,BOYS,141764,70000,JNTUH
GLOBAL INST OF ENGINEERING AND TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),OC,BOYS,69716,70000,JNTUH
GLOBAL INST OF ENGINEERING AND TECHNOLOGY,ELECTRONICS AND COMMUNICATION  ENGINEERING,OC,BOYS,156840,70000,JNTUH
GURUNANAK INST OF TECHNOLOGY (AUTONOMOUS),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,OC,BOYS,35230,120000,JNTUH
GURUNANAK INST OF TECHNOLOGY (AUTONOMOUS),CIVIL ENGINEERING,OC,BOYS,112776,120000,JNTUH
GURUNANAK INST OF TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),OC,BOYS,24459,120000,JNTUH
GURUNANAK INST OF TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING,OC,BOYS,19926,120000,JNTUH
Institute Name,Branch Name,OC,BOYS,OC BOYS,Tuition Fee,"TS
Affiliated To"
GURUNANAK INST OF TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),OC,BOYS,26581,120000,JNTUH
GURUNANAK INST OF TECHNOLOGY (AUTONOMOUS),ELECTRONICS AND COMMUNICATION  ENGINEERING,OC,BOYS,43588,120000,JNTUH
GURUNANAK INST OF TECHNOLOGY (AUTONOMOUS),ELECTRICAL AND ELECTRONICS ENGINEERING,OC,BOYS,77021,120000,JNTUH
GURUNANAK INST OF TECHNOLOGY (AUTONOMOUS),INFORMATION TECHNOLOGY,OC,BOYS,30529,120000,JNTUH
GURUNANAK INST OF TECHNOLOGY (AUTONOMOUS),MECHANICAL ENGINEERING,OC,BOYS,54111,120000,JNTUH
GANAPATHI ENGINEERING COLLGE,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),OC,BOYS,50997,50000,JNTUH
GANAPATHI ENGINEERING COLLGE,COMPUTER SCIENCE AND ENGINEERING,OC,BOYS,47948,50000,JNTUH
GANAPATHI ENGINEERING COLLGE,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),OC,BOYS,156840,50000,JNTUH
GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,CIVIL ENGINEERING,OC,BOYS,57323,130000,JNTUH
GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,COMPUTER SCIENCE AND ENGG (ARTIFICIAL INTELLIGENCE),OC,BOYS,9501,130000,JNTUH
GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,COMPUTER SCIENCE AND BUSINESS SYSTEM,OC,BOYS,7886,130000,JNTUH
GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),OC,BOYS,6659,130000,JNTUH
GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,COMPUTER SCIENCE AND ENGINEERING,OC,BOYS,4502,130000,JNTUH
GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,COMPUTER SCIENCE AND INFORMATION  TECHNOLOGY,OC,BOYS,7942,130000,JNTUH
GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),OC,BOYS,5553,130000,JNTUH
GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,ELECTRONICS AND COMMUNICATION  ENGINEERING,OC,BOYS,9400,130000,JNTUH
GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,ELECTRICAL AND ELECTRONICS ENGINEERING,OC,BOYS,19158,130000,JNTUH
GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,INFORMATION  TECHNOLOGY,OC,BOYS,7795,130000,JNTUH
GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,MECHANICAL ENGINEERING,OC,BOYS,44642,130000,JNTUH
Institute Name,Branch Name,OC,BOYS,OC BOYS,Tuition Fee,"TS
Affiliated To"
GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,OC,BOYS,37191,120000,JNTUH
GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),CIVIL ENGINEERING,OC,BOYS,105654,120000,JNTUH
GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),OC,BOYS,38134,120000,JNTUH
GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),OC,BOYS,33199,120000,JNTUH
GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING,OC,BOYS,25880,120000,JNTUH
GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),OC,BOYS,32380,120000,JNTUH
GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (IOT),OC,BOYS,45477,120000,JNTUH
GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),ELECTRONICS AND COMMUNICATION  ENGINEERING,OC,BOYS,52000,120000,JNTUH
GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),ELECTRICAL AND ELECTRONICS ENGINEERING,OC,BOYS,73715,120000,JNTUH
GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),INFORMATION  TECHNOLOGY,OC,BOYS,40414,120000,JNTUH
GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),MECHANICAL ENGINEERING,OC,BOYS,108479,120000,JNTUH
HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),OC,BOYS,43102,90000,JNTUH
HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING,OC,BOYS,28159,90000,JNTUH
HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),OC,BOYS,38625,90000,JNTUH
HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),ELECTRONICS AND COMMUNICATION ENGINEERING,OC,BOYS,53607,90000,JNTUH
HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),ELECTRICAL AND ELECTRONICS ENGINEERING,OC,BOYS,29955,90000,JNTUH
HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MECHANICAL ENGINEERING,OC,BOYS,128677,90000,JNTUH
HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),CIVIL ENGINEERING,OC,BOYS,156840,66000,JNTUH
HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),OC,BOYS,77110,66000,JNTUH
HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING,OC,BOYS,49104,66000,JNTUH
HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),OC,BOYS,73833,66000,JNTUH
HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (IOT),OC,BOYS,106186,66000,JNTUH
HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),ELECTRONICS AND COMMUNICATION  ENGINEERING,OC,BOYS,41014,66000,JNTUH
HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),ELECTRICAL AND ELECTRONICS ENGINEERING,OC,BOYS,84015,66000,JNTUH
HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),MECHANICAL ENGINEERING,OC,BOYS,52372,66000,JNTUH
INSTITUTE OF AERONAUTICAL ENGINEERING,AERONAUTICAL  ENGINEERING,OC,BOYS,22493,101000,JNTUH
Institute Name,Branch Name,OC,BOYS,OC BOYS,Tuition Fee,"TS
Affiliated To"
INSTITUTE OF AERONAUTICAL ENGINEERING,CIVIL ENGINEERING,OC,BOYS,156840,101000,JNTUH
INSTITUTE OF AERONAUTICAL ENGINEERING,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),OC,BOYS,17144,101000,JNTUH
INSTITUTE OF AERONAUTICAL ENGINEERING,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),OC,BOYS,15729,101000,JNTUH
INSTITUTE OF AERONAUTICAL ENGINEERING,COMPUTER SCIENCE AND ENGINEERING,OC,BOYS,12531,101000,JNTUH
INSTITUTE OF AERONAUTICAL ENGINEERING,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),OC,BOYS,14577,101000,JNTUH
INSTITUTE OF AERONAUTICAL ENGINEERING,ELECTRONICS AND COMMUNICATION ENGINEERING,OC,BOYS,26871,101000,JNTUH
INSTITUTE OF AERONAUTICAL ENGINEERING,ELECTRICAL AND ELECTRONICS ENGINEERING,OC,BOYS,37091,101000,JNTUH
INSTITUTE OF AERONAUTICAL ENGINEERING,INFORMATION  TECHNOLOGY,OC,BOYS,16843,101000,JNTUH
INSTITUTE OF AERONAUTICAL ENGINEERING,MECHANICAL ENGINEERING,OC,BOYS,94896,101000,JNTUH
INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),OC,BOYS,98187,62000,JNTUH
INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING,OC,BOYS,92123,62000,JNTUH
INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),OC,BOYS,156840,62000,JNTUH
INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,ELECTRONICS AND COMMUNICATION  ENGINEERING,OC,BOYS,105124,62000,JNTUH
INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGINEERING,OC,BOYS,60452,62000,JNTUH
SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,OC,BOYS,45202,95000,JNTUH
SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),CIVIL ENGINEERING,OC,BOYS,141708,95000,JNTUH
SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),OC,BOYS,46185,95000,JNTUH
SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),OC,BOYS,66909,95000,JNTUH
SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING,OC,BOYS,35025,95000,JNTUH
SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),OC,BOYS,44867,95000,JNTUH
SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (IOT),OC,BOYS,77510,95000,JNTUH
SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),ELECTRONICS AND COMMUNICATION  ENGINEERING,OC,BOYS,68507,95000,JNTUH
SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,OC,BOYS,40808,115000,JNTUH
SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),CIVIL ENGINEERING,OC,BOYS,66512,115000,JNTUH
SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),OC,BOYS,43200,115000,JNTUH
SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),OC,BOYS,44795,115000,JNTUH
Institute Name,Branch Name,OC,BOYS,OC BOYS,Tuition Fee,"TS
Affiliated To"
SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING,OC,BOYS,30895,115000,JNTUH
SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND INFORMATION  TECHNOLOGY,OC,BOYS,49570,115000,JNTUH
SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),OC,BOYS,46292,115000,JNTUH
SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (IOT),OC,BOYS,73618,115000,JNTUH
SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),ELECTRONICS AND COMMUNICATION  ENGINEERING,OC,BOYS,49536,115000,JNTUH
SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),ELECTRICAL AND ELECTRONICS ENGINEERING,OC,BOYS,42871,115000,JNTUH
SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),INFORMATION  TECHNOLOGY,OC,BOYS,47466,115000,JNTUH
SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MECHANICAL ENGINEERING,OC,BOYS,156840,115000,JNTUH
JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS (AUTONOMOUS),CIVIL ENGINEERING,OC,BOYS,156840,60000,JNTUH
JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),OC,BOYS,42594,60000,JNTUH
JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING,OC,BOYS,93989,60000,JNTUH
JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS (AUTONOMOUS),COMPUTER SCIENCE AND INFORMATION  TECHNOLOGY,OC,BOYS,66091,60000,JNTUH
JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),OC,BOYS,98424,60000,JNTUH
JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS (AUTONOMOUS),ELECTRONICS AND COMMUNICATION  ENGINEERING,OC,BOYS,137413,60000,JNTUH
JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS (AUTONOMOUS),ELECTRICAL AND ELECTRONICS ENGINEERING,OC,BOYS,78932,60000,JNTUH
J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,OC,BOYS,39931,110000,JNTUH
J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,OC,BOYS,42101,110000,JNTUH
J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),CIVIL ENGINEERING,OC,BOYS,156840,110000,JNTUH
J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),OC,BOYS,27200,110000,JNTUH
J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING,OC,BOYS,21216,110000,JNTUH
J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),OC,BOYS,28624,110000,JNTUH
J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),ELECTRONICS AND COMMUNICATION  ENGINEERING,OC,BOYS,51681,110000,JNTUH
J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),ELECTRONICS AND COMPUTER ENGINEERING,OC,BOYS,100607,110000,JNTUH
J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),ELECTRICAL AND ELECTRONICS ENGINEERING,OC,BOYS,156840,110000,JNTUH
J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),INFORMATION  TECHNOLOGY,OC,BOYS,40881,110000,JNTUH
J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MECHANICAL ENGINEERING,OC,BOYS,156840,110000,JNTUH
Institute Name,Branch Name,OC,BOYS,OC BOYS,Tuition Fee,"TS
Affiliated To"
